Name,File,Offset,Width,Height,Format,Extracted Path,Comments
3070,jpn_font_static,0005FF00,16,16,i4,./jpn_font_static/,
3071,jpn_font_static,0005FF80,16,16,i4,./jpn_font_static/,
3072,jpn_font_static,00060000,16,16,i4,./jpn_font_static/,
3073,jpn_font_static,00060080,16,16,i4,./jpn_font_static/,
3074,jpn_font_static,00060100,16,16,i4,./jpn_font_static/,
3075,jpn_font_static,00060180,16,16,i4,./jpn_font_static/,
3076,jpn_font_static,00060200,16,16,i4,./jpn_font_static/,
3077,jpn_font_static,00060280,16,16,i4,./jpn_font_static/,
3078,jpn_font_static,00060300,16,16,i4,./jpn_font_static/,
3079,jpn_font_static,00060380,16,16,i4,./jpn_font_static/,
3080,jpn_font_static,00060400,16,16,i4,./jpn_font_static/,
3081,jpn_font_static,00060480,16,16,i4,./jpn_font_static/,
3082,jpn_font_static,00060500,16,16,i4,./jpn_font_static/,
3083,jpn_font_static,00060580,16,16,i4,./jpn_font_static/,
3084,jpn_font_static,00060600,16,16,i4,./jpn_font_static/,
3085,jpn_font_static,00060680,16,16,i4,./jpn_font_static/,
3086,jpn_font_static,00060700,16,16,i4,./jpn_font_static/,
3087,jpn_font_static,00060780,16,16,i4,./jpn_font_static/,
3088,jpn_font_static,00060800,16,16,i4,./jpn_font_static/,
3089,jpn_font_static,00060880,16,16,i4,./jpn_font_static/,
3090,jpn_font_static,00060900,16,16,i4,./jpn_font_static/,
3091,jpn_font_static,00060980,16,16,i4,./jpn_font_static/,
3092,jpn_font_static,00060A00,16,16,i4,./jpn_font_static/,
3093,jpn_font_static,00060A80,16,16,i4,./jpn_font_static/,
3094,jpn_font_static,00060B00,16,16,i4,./jpn_font_static/,
3095,jpn_font_static,00060B80,16,16,i4,./jpn_font_static/,
3096,jpn_font_static,00060C00,16,16,i4,./jpn_font_static/,
3097,jpn_font_static,00060C80,16,16,i4,./jpn_font_static/,
3098,jpn_font_static,00060D00,16,16,i4,./jpn_font_static/,
3099,jpn_font_static,00060D80,16,16,i4,./jpn_font_static/,
3100,jpn_font_static,00060E00,16,16,i4,./jpn_font_static/,
3101,jpn_font_static,00060E80,16,16,i4,./jpn_font_static/,
3102,jpn_font_static,00060F00,16,16,i4,./jpn_font_static/,
3103,jpn_font_static,00060F80,16,16,i4,./jpn_font_static/,
3104,jpn_font_static,00061000,16,16,i4,./jpn_font_static/,
3105,jpn_font_static,00061080,16,16,i4,./jpn_font_static/,
3106,jpn_font_static,00061100,16,16,i4,./jpn_font_static/,
3107,jpn_font_static,00061180,16,16,i4,./jpn_font_static/,
3108,jpn_font_static,00061200,16,16,i4,./jpn_font_static/,
3109,jpn_font_static,00061280,16,16,i4,./jpn_font_static/,
3110,jpn_font_static,00061300,16,16,i4,./jpn_font_static/,
3111,jpn_font_static,00061380,16,16,i4,./jpn_font_static/,
3112,jpn_font_static,00061400,16,16,i4,./jpn_font_static/,
3113,jpn_font_static,00061480,16,16,i4,./jpn_font_static/,
3114,jpn_font_static,00061500,16,16,i4,./jpn_font_static/,
3115,jpn_font_static,00061580,16,16,i4,./jpn_font_static/,
3116,jpn_font_static,00061600,16,16,i4,./jpn_font_static/,
3117,jpn_font_static,00061680,16,16,i4,./jpn_font_static/,
3118,jpn_font_static,00061700,16,16,i4,./jpn_font_static/,
3119,jpn_font_static,00061780,16,16,i4,./jpn_font_static/,
3120,jpn_font_static,00061800,16,16,i4,./jpn_font_static/,
3121,jpn_font_static,00061880,16,16,i4,./jpn_font_static/,
3122,jpn_font_static,00061900,16,16,i4,./jpn_font_static/,
3123,jpn_font_static,00061980,16,16,i4,./jpn_font_static/,
3124,jpn_font_static,00061A00,16,16,i4,./jpn_font_static/,
3125,jpn_font_static,00061A80,16,16,i4,./jpn_font_static/,
3126,jpn_font_static,00061B00,16,16,i4,./jpn_font_static/,
3127,jpn_font_static,00061B80,16,16,i4,./jpn_font_static/,
3128,jpn_font_static,00061C00,16,16,i4,./jpn_font_static/,
3129,jpn_font_static,00061C80,16,16,i4,./jpn_font_static/,
3130,jpn_font_static,00061D00,16,16,i4,./jpn_font_static/,
3131,jpn_font_static,00061D80,16,16,i4,./jpn_font_static/,
3132,jpn_font_static,00061E00,16,16,i4,./jpn_font_static/,
3133,jpn_font_static,00061E80,16,16,i4,./jpn_font_static/,
3134,jpn_font_static,00061F00,16,16,i4,./jpn_font_static/,
3135,jpn_font_static,00061F80,16,16,i4,./jpn_font_static/,
3136,jpn_font_static,00062000,16,16,i4,./jpn_font_static/,
3137,jpn_font_static,00062080,16,16,i4,./jpn_font_static/,
3138,jpn_font_static,00062100,16,16,i4,./jpn_font_static/,
3139,jpn_font_static,00062180,16,16,i4,./jpn_font_static/,
3140,jpn_font_static,00062200,16,16,i4,./jpn_font_static/,
3141,jpn_font_static,00062280,16,16,i4,./jpn_font_static/,
3142,jpn_font_static,00062300,16,16,i4,./jpn_font_static/,
3143,jpn_font_static,00062380,16,16,i4,./jpn_font_static/,
3144,jpn_font_static,00062400,16,16,i4,./jpn_font_static/,
3145,jpn_font_static,00062480,16,16,i4,./jpn_font_static/,
3146,jpn_font_static,00062500,16,16,i4,./jpn_font_static/,
3147,jpn_font_static,00062580,16,16,i4,./jpn_font_static/,
3148,jpn_font_static,00062600,16,16,i4,./jpn_font_static/,
3149,jpn_font_static,00062680,16,16,i4,./jpn_font_static/,
3150,jpn_font_static,00062700,16,16,i4,./jpn_font_static/,
3151,jpn_font_static,00062780,16,16,i4,./jpn_font_static/,
3152,jpn_font_static,00062800,16,16,i4,./jpn_font_static/,
3153,jpn_font_static,00062880,16,16,i4,./jpn_font_static/,
3154,jpn_font_static,00062900,16,16,i4,./jpn_font_static/,
3155,jpn_font_static,00062980,16,16,i4,./jpn_font_static/,
3156,jpn_font_static,00062A00,16,16,i4,./jpn_font_static/,
3157,jpn_font_static,00062A80,16,16,i4,./jpn_font_static/,
3158,jpn_font_static,00062B00,16,16,i4,./jpn_font_static/,
3159,jpn_font_static,00062B80,16,16,i4,./jpn_font_static/,
3160,jpn_font_static,00062C00,16,16,i4,./jpn_font_static/,
3161,jpn_font_static,00062C80,16,16,i4,./jpn_font_static/,
3162,jpn_font_static,00062D00,16,16,i4,./jpn_font_static/,
3163,jpn_font_static,00062D80,16,16,i4,./jpn_font_static/,
3164,jpn_font_static,00062E00,16,16,i4,./jpn_font_static/,
3165,jpn_font_static,00062E80,16,16,i4,./jpn_font_static/,
3166,jpn_font_static,00062F00,16,16,i4,./jpn_font_static/,
3167,jpn_font_static,00062F80,16,16,i4,./jpn_font_static/,
3168,jpn_font_static,00063000,16,16,i4,./jpn_font_static/,
3169,jpn_font_static,00063080,16,16,i4,./jpn_font_static/,
3170,jpn_font_static,00063100,16,16,i4,./jpn_font_static/,
3171,jpn_font_static,00063180,16,16,i4,./jpn_font_static/,
3172,jpn_font_static,00063200,16,16,i4,./jpn_font_static/,
3173,jpn_font_static,00063280,16,16,i4,./jpn_font_static/,
3174,jpn_font_static,00063300,16,16,i4,./jpn_font_static/,
3175,jpn_font_static,00063380,16,16,i4,./jpn_font_static/,
3176,jpn_font_static,00063400,16,16,i4,./jpn_font_static/,
3177,jpn_font_static,00063480,16,16,i4,./jpn_font_static/,
3178,jpn_font_static,00063500,16,16,i4,./jpn_font_static/,
3179,jpn_font_static,00063580,16,16,i4,./jpn_font_static/,
3180,jpn_font_static,00063600,16,16,i4,./jpn_font_static/,
3181,jpn_font_static,00063680,16,16,i4,./jpn_font_static/,
3182,jpn_font_static,00063700,16,16,i4,./jpn_font_static/,
3183,jpn_font_static,00063780,16,16,i4,./jpn_font_static/,
3184,jpn_font_static,00063800,16,16,i4,./jpn_font_static/,
3185,jpn_font_static,00063880,16,16,i4,./jpn_font_static/,
3186,jpn_font_static,00063900,16,16,i4,./jpn_font_static/,
3187,jpn_font_static,00063980,16,16,i4,./jpn_font_static/,
3188,jpn_font_static,00063A00,16,16,i4,./jpn_font_static/,
3189,jpn_font_static,00063A80,16,16,i4,./jpn_font_static/,
3190,jpn_font_static,00063B00,16,16,i4,./jpn_font_static/,
3191,jpn_font_static,00063B80,16,16,i4,./jpn_font_static/,
3192,jpn_font_static,00063C00,16,16,i4,./jpn_font_static/,
3193,jpn_font_static,00063C80,16,16,i4,./jpn_font_static/,
3194,jpn_font_static,00063D00,16,16,i4,./jpn_font_static/,
3195,jpn_font_static,00063D80,16,16,i4,./jpn_font_static/,
3196,jpn_font_static,00063E00,16,16,i4,./jpn_font_static/,
3197,jpn_font_static,00063E80,16,16,i4,./jpn_font_static/,
3198,jpn_font_static,00063F00,16,16,i4,./jpn_font_static/,
3199,jpn_font_static,00063F80,16,16,i4,./jpn_font_static/,
3200,jpn_font_static,00064000,16,16,i4,./jpn_font_static/,
3201,jpn_font_static,00064080,16,16,i4,./jpn_font_static/,
3202,jpn_font_static,00064100,16,16,i4,./jpn_font_static/,
3203,jpn_font_static,00064180,16,16,i4,./jpn_font_static/,
3204,jpn_font_static,00064200,16,16,i4,./jpn_font_static/,
3205,jpn_font_static,00064280,16,16,i4,./jpn_font_static/,
3206,jpn_font_static,00064300,16,16,i4,./jpn_font_static/,
3207,jpn_font_static,00064380,16,16,i4,./jpn_font_static/,
3208,jpn_font_static,00064400,16,16,i4,./jpn_font_static/,
3209,jpn_font_static,00064480,16,16,i4,./jpn_font_static/,
3210,jpn_font_static,00064500,16,16,i4,./jpn_font_static/,
3211,jpn_font_static,00064580,16,16,i4,./jpn_font_static/,
3212,jpn_font_static,00064600,16,16,i4,./jpn_font_static/,
3213,jpn_font_static,00064680,16,16,i4,./jpn_font_static/,
3214,jpn_font_static,00064700,16,16,i4,./jpn_font_static/,
3215,jpn_font_static,00064780,16,16,i4,./jpn_font_static/,
3216,jpn_font_static,00064800,16,16,i4,./jpn_font_static/,
3217,jpn_font_static,00064880,16,16,i4,./jpn_font_static/,
3218,jpn_font_static,00064900,16,16,i4,./jpn_font_static/,
3219,jpn_font_static,00064980,16,16,i4,./jpn_font_static/,
3220,jpn_font_static,00064A00,16,16,i4,./jpn_font_static/,
3221,jpn_font_static,00064A80,16,16,i4,./jpn_font_static/,
3222,jpn_font_static,00064B00,16,16,i4,./jpn_font_static/,
3223,jpn_font_static,00064B80,16,16,i4,./jpn_font_static/,
3224,jpn_font_static,00064C00,16,16,i4,./jpn_font_static/,
3225,jpn_font_static,00064C80,16,16,i4,./jpn_font_static/,
3226,jpn_font_static,00064D00,16,16,i4,./jpn_font_static/,
3227,jpn_font_static,00064D80,16,16,i4,./jpn_font_static/,
3228,jpn_font_static,00064E00,16,16,i4,./jpn_font_static/,
3229,jpn_font_static,00064E80,16,16,i4,./jpn_font_static/,
3230,jpn_font_static,00064F00,16,16,i4,./jpn_font_static/,
3231,jpn_font_static,00064F80,16,16,i4,./jpn_font_static/,
3232,jpn_font_static,00065000,16,16,i4,./jpn_font_static/,
3233,jpn_font_static,00065080,16,16,i4,./jpn_font_static/,
3234,jpn_font_static,00065100,16,16,i4,./jpn_font_static/,
3235,jpn_font_static,00065180,16,16,i4,./jpn_font_static/,
3236,jpn_font_static,00065200,16,16,i4,./jpn_font_static/,
3237,jpn_font_static,00065280,16,16,i4,./jpn_font_static/,
3238,jpn_font_static,00065300,16,16,i4,./jpn_font_static/,
3239,jpn_font_static,00065380,16,16,i4,./jpn_font_static/,
3240,jpn_font_static,00065400,16,16,i4,./jpn_font_static/,
3241,jpn_font_static,00065480,16,16,i4,./jpn_font_static/,
3242,jpn_font_static,00065500,16,16,i4,./jpn_font_static/,
3243,jpn_font_static,00065580,16,16,i4,./jpn_font_static/,
3244,jpn_font_static,00065600,16,16,i4,./jpn_font_static/,
3245,jpn_font_static,00065680,16,16,i4,./jpn_font_static/,
3246,jpn_font_static,00065700,16,16,i4,./jpn_font_static/,
3247,jpn_font_static,00065780,16,16,i4,./jpn_font_static/,
3248,jpn_font_static,00065800,16,16,i4,./jpn_font_static/,
3249,jpn_font_static,00065880,16,16,i4,./jpn_font_static/,
3250,jpn_font_static,00065900,16,16,i4,./jpn_font_static/,
3251,jpn_font_static,00065980,16,16,i4,./jpn_font_static/,
3252,jpn_font_static,00065A00,16,16,i4,./jpn_font_static/,
3253,jpn_font_static,00065A80,16,16,i4,./jpn_font_static/,
3254,jpn_font_static,00065B00,16,16,i4,./jpn_font_static/,
3255,jpn_font_static,00065B80,16,16,i4,./jpn_font_static/,
3256,jpn_font_static,00065C00,16,16,i4,./jpn_font_static/,
3257,jpn_font_static,00065C80,16,16,i4,./jpn_font_static/,
3258,jpn_font_static,00065D00,16,16,i4,./jpn_font_static/,
3259,jpn_font_static,00065D80,16,16,i4,./jpn_font_static/,
3260,jpn_font_static,00065E00,16,16,i4,./jpn_font_static/,
3261,jpn_font_static,00065E80,16,16,i4,./jpn_font_static/,
3262,jpn_font_static,00065F00,16,16,i4,./jpn_font_static/,
3263,jpn_font_static,00065F80,16,16,i4,./jpn_font_static/,
3264,jpn_font_static,00066000,16,16,i4,./jpn_font_static/,
3265,jpn_font_static,00066080,16,16,i4,./jpn_font_static/,
3266,jpn_font_static,00066100,16,16,i4,./jpn_font_static/,
3267,jpn_font_static,00066180,16,16,i4,./jpn_font_static/,
3268,jpn_font_static,00066200,16,16,i4,./jpn_font_static/,
3269,jpn_font_static,00066280,16,16,i4,./jpn_font_static/,
3270,jpn_font_static,00066300,16,16,i4,./jpn_font_static/,
3271,jpn_font_static,00066380,16,16,i4,./jpn_font_static/,
3272,jpn_font_static,00066400,16,16,i4,./jpn_font_static/,
3273,jpn_font_static,00066480,16,16,i4,./jpn_font_static/,
3274,jpn_font_static,00066500,16,16,i4,./jpn_font_static/,
3275,jpn_font_static,00066580,16,16,i4,./jpn_font_static/,
3276,jpn_font_static,00066600,16,16,i4,./jpn_font_static/,
3277,jpn_font_static,00066680,16,16,i4,./jpn_font_static/,
3278,jpn_font_static,00066700,16,16,i4,./jpn_font_static/,
3279,jpn_font_static,00066780,16,16,i4,./jpn_font_static/,
3280,jpn_font_static,00066800,16,16,i4,./jpn_font_static/,
3281,jpn_font_static,00066880,16,16,i4,./jpn_font_static/,
3282,jpn_font_static,00066900,16,16,i4,./jpn_font_static/,
3283,jpn_font_static,00066980,16,16,i4,./jpn_font_static/,
3284,jpn_font_static,00066A00,16,16,i4,./jpn_font_static/,
3285,jpn_font_static,00066A80,16,16,i4,./jpn_font_static/,
3286,jpn_font_static,00066B00,16,16,i4,./jpn_font_static/,
3287,jpn_font_static,00066B80,16,16,i4,./jpn_font_static/,
3288,jpn_font_static,00066C00,16,16,i4,./jpn_font_static/,
3289,jpn_font_static,00066C80,16,16,i4,./jpn_font_static/,
3290,jpn_font_static,00066D00,16,16,i4,./jpn_font_static/,
3291,jpn_font_static,00066D80,16,16,i4,./jpn_font_static/,
3292,jpn_font_static,00066E00,16,16,i4,./jpn_font_static/,
3293,jpn_font_static,00066E80,16,16,i4,./jpn_font_static/,
3294,jpn_font_static,00066F00,16,16,i4,./jpn_font_static/,
3295,jpn_font_static,00066F80,16,16,i4,./jpn_font_static/,
3296,jpn_font_static,00067000,16,16,i4,./jpn_font_static/,
3297,jpn_font_static,00067080,16,16,i4,./jpn_font_static/,
3298,jpn_font_static,00067100,16,16,i4,./jpn_font_static/,
3299,jpn_font_static,00067180,16,16,i4,./jpn_font_static/,
3300,jpn_font_static,00067200,16,16,i4,./jpn_font_static/,
3301,jpn_font_static,00067280,16,16,i4,./jpn_font_static/,
3302,jpn_font_static,00067300,16,16,i4,./jpn_font_static/,
3303,jpn_font_static,00067380,16,16,i4,./jpn_font_static/,
3304,jpn_font_static,00067400,16,16,i4,./jpn_font_static/,
3305,jpn_font_static,00067480,16,16,i4,./jpn_font_static/,
3306,jpn_font_static,00067500,16,16,i4,./jpn_font_static/,
3307,jpn_font_static,00067580,16,16,i4,./jpn_font_static/,
3308,jpn_font_static,00067600,16,16,i4,./jpn_font_static/,
3309,jpn_font_static,00067680,16,16,i4,./jpn_font_static/,
3310,jpn_font_static,00067700,16,16,i4,./jpn_font_static/,
3311,jpn_font_static,00067780,16,16,i4,./jpn_font_static/,
3312,jpn_font_static,00067800,16,16,i4,./jpn_font_static/,
3313,jpn_font_static,00067880,16,16,i4,./jpn_font_static/,
3314,jpn_font_static,00067900,16,16,i4,./jpn_font_static/,
3315,jpn_font_static,00067980,16,16,i4,./jpn_font_static/,
3316,jpn_font_static,00067A00,16,16,i4,./jpn_font_static/,
3317,jpn_font_static,00067A80,16,16,i4,./jpn_font_static/,
3318,jpn_font_static,00067B00,16,16,i4,./jpn_font_static/,
3319,jpn_font_static,00067B80,16,16,i4,./jpn_font_static/,
3320,jpn_font_static,00067C00,16,16,i4,./jpn_font_static/,
3321,jpn_font_static,00067C80,16,16,i4,./jpn_font_static/,
3322,jpn_font_static,00067D00,16,16,i4,./jpn_font_static/,
3323,jpn_font_static,00067D80,16,16,i4,./jpn_font_static/,
3324,jpn_font_static,00067E00,16,16,i4,./jpn_font_static/,
3325,jpn_font_static,00067E80,16,16,i4,./jpn_font_static/,
3326,jpn_font_static,00067F00,16,16,i4,./jpn_font_static/,
3327,jpn_font_static,00067F80,16,16,i4,./jpn_font_static/,
3328,jpn_font_static,00068000,16,16,i4,./jpn_font_static/,
3329,jpn_font_static,00068080,16,16,i4,./jpn_font_static/,
3330,jpn_font_static,00068100,16,16,i4,./jpn_font_static/,
3331,jpn_font_static,00068180,16,16,i4,./jpn_font_static/,
3332,jpn_font_static,00068200,16,16,i4,./jpn_font_static/,
3333,jpn_font_static,00068280,16,16,i4,./jpn_font_static/,
3334,jpn_font_static,00068300,16,16,i4,./jpn_font_static/,
3335,jpn_font_static,00068380,16,16,i4,./jpn_font_static/,
3336,jpn_font_static,00068400,16,16,i4,./jpn_font_static/,
3337,jpn_font_static,00068480,16,16,i4,./jpn_font_static/,
3338,jpn_font_static,00068500,16,16,i4,./jpn_font_static/,
3339,jpn_font_static,00068580,16,16,i4,./jpn_font_static/,
3340,jpn_font_static,00068600,16,16,i4,./jpn_font_static/,
3341,jpn_font_static,00068680,16,16,i4,./jpn_font_static/,
3342,jpn_font_static,00068700,16,16,i4,./jpn_font_static/,
3343,jpn_font_static,00068780,16,16,i4,./jpn_font_static/,
3344,jpn_font_static,00068800,16,16,i4,./jpn_font_static/,
3345,jpn_font_static,00068880,16,16,i4,./jpn_font_static/,
3346,jpn_font_static,00068900,16,16,i4,./jpn_font_static/,
3347,jpn_font_static,00068980,16,16,i4,./jpn_font_static/,
3348,jpn_font_static,00068A00,16,16,i4,./jpn_font_static/,
3349,jpn_font_static,00068A80,16,16,i4,./jpn_font_static/,
3350,jpn_font_static,00068B00,16,16,i4,./jpn_font_static/,
3351,jpn_font_static,00068B80,16,16,i4,./jpn_font_static/,
3352,jpn_font_static,00068C00,16,16,i4,./jpn_font_static/,
3353,jpn_font_static,00068C80,16,16,i4,./jpn_font_static/,
3354,jpn_font_static,00068D00,16,16,i4,./jpn_font_static/,
3355,jpn_font_static,00068D80,16,16,i4,./jpn_font_static/,
3356,jpn_font_static,00068E00,16,16,i4,./jpn_font_static/,
3357,jpn_font_static,00068E80,16,16,i4,./jpn_font_static/,
3358,jpn_font_static,00068F00,16,16,i4,./jpn_font_static/,
3359,jpn_font_static,00068F80,16,16,i4,./jpn_font_static/,
3360,jpn_font_static,00069000,16,16,i4,./jpn_font_static/,
3361,jpn_font_static,00069080,16,16,i4,./jpn_font_static/,
3362,jpn_font_static,00069100,16,16,i4,./jpn_font_static/,
3363,jpn_font_static,00069180,16,16,i4,./jpn_font_static/,
3364,jpn_font_static,00069200,16,16,i4,./jpn_font_static/,
3365,jpn_font_static,00069280,16,16,i4,./jpn_font_static/,
3366,jpn_font_static,00069300,16,16,i4,./jpn_font_static/,
3367,jpn_font_static,00069380,16,16,i4,./jpn_font_static/,
3368,jpn_font_static,00069400,16,16,i4,./jpn_font_static/,
3369,jpn_font_static,00069480,16,16,i4,./jpn_font_static/,
3370,jpn_font_static,00069500,16,16,i4,./jpn_font_static/,
3371,jpn_font_static,00069580,16,16,i4,./jpn_font_static/,
3372,jpn_font_static,00069600,16,16,i4,./jpn_font_static/,
3373,jpn_font_static,00069680,16,16,i4,./jpn_font_static/,
3374,jpn_font_static,00069700,16,16,i4,./jpn_font_static/,
3375,jpn_font_static,00069780,16,16,i4,./jpn_font_static/,
3376,jpn_font_static,00069800,16,16,i4,./jpn_font_static/,
3377,jpn_font_static,00069880,16,16,i4,./jpn_font_static/,
3378,jpn_font_static,00069900,16,16,i4,./jpn_font_static/,
3379,jpn_font_static,00069980,16,16,i4,./jpn_font_static/,
3380,jpn_font_static,00069A00,16,16,i4,./jpn_font_static/,
3381,jpn_font_static,00069A80,16,16,i4,./jpn_font_static/,
3382,jpn_font_static,00069B00,16,16,i4,./jpn_font_static/,
3383,jpn_font_static,00069B80,16,16,i4,./jpn_font_static/,
3384,jpn_font_static,00069C00,16,16,i4,./jpn_font_static/,
3385,jpn_font_static,00069C80,16,16,i4,./jpn_font_static/,
3386,jpn_font_static,00069D00,16,16,i4,./jpn_font_static/,
3387,jpn_font_static,00069D80,16,16,i4,./jpn_font_static/,
3388,jpn_font_static,00069E00,16,16,i4,./jpn_font_static/,
3389,jpn_font_static,00069E80,16,16,i4,./jpn_font_static/,
3390,jpn_font_static,00069F00,16,16,i4,./jpn_font_static/,
3391,jpn_font_static,00069F80,16,16,i4,./jpn_font_static/,
3392,jpn_font_static,0006A000,16,16,i4,./jpn_font_static/,
3393,jpn_font_static,0006A080,16,16,i4,./jpn_font_static/,
3394,jpn_font_static,0006A100,16,16,i4,./jpn_font_static/,
3395,jpn_font_static,0006A180,16,16,i4,./jpn_font_static/,
3396,jpn_font_static,0006A200,16,16,i4,./jpn_font_static/,
3397,jpn_font_static,0006A280,16,16,i4,./jpn_font_static/,
3398,jpn_font_static,0006A300,16,16,i4,./jpn_font_static/,
3399,jpn_font_static,0006A380,16,16,i4,./jpn_font_static/,
3400,jpn_font_static,0006A400,16,16,i4,./jpn_font_static/,
3401,jpn_font_static,0006A480,16,16,i4,./jpn_font_static/,
3402,jpn_font_static,0006A500,16,16,i4,./jpn_font_static/,
3403,jpn_font_static,0006A580,16,16,i4,./jpn_font_static/,
3404,jpn_font_static,0006A600,16,16,i4,./jpn_font_static/,
3405,jpn_font_static,0006A680,16,16,i4,./jpn_font_static/,
3406,jpn_font_static,0006A700,16,16,i4,./jpn_font_static/,
3407,jpn_font_static,0006A780,16,16,i4,./jpn_font_static/,
3408,jpn_font_static,0006A800,16,16,i4,./jpn_font_static/,
3409,jpn_font_static,0006A880,16,16,i4,./jpn_font_static/,
3410,jpn_font_static,0006A900,16,16,i4,./jpn_font_static/,
3411,jpn_font_static,0006A980,16,16,i4,./jpn_font_static/,
3412,jpn_font_static,0006AA00,16,16,i4,./jpn_font_static/,
3413,jpn_font_static,0006AA80,16,16,i4,./jpn_font_static/,
3414,jpn_font_static,0006AB00,16,16,i4,./jpn_font_static/,
3415,jpn_font_static,0006AB80,16,16,i4,./jpn_font_static/,
3416,jpn_font_static,0006AC00,16,16,i4,./jpn_font_static/,
3417,jpn_font_static,0006AC80,16,16,i4,./jpn_font_static/,
3418,jpn_font_static,0006AD00,16,16,i4,./jpn_font_static/,
3419,jpn_font_static,0006AD80,16,16,i4,./jpn_font_static/,
3420,jpn_font_static,0006AE00,16,16,i4,./jpn_font_static/,
3421,jpn_font_static,0006AE80,16,16,i4,./jpn_font_static/,
3422,jpn_font_static,0006AF00,16,16,i4,./jpn_font_static/,
3423,jpn_font_static,0006AF80,16,16,i4,./jpn_font_static/,
3424,jpn_font_static,0006B000,16,16,i4,./jpn_font_static/,
3425,jpn_font_static,0006B080,16,16,i4,./jpn_font_static/,
3426,jpn_font_static,0006B100,16,16,i4,./jpn_font_static/,
3427,jpn_font_static,0006B180,16,16,i4,./jpn_font_static/,
3428,jpn_font_static,0006B200,16,16,i4,./jpn_font_static/,
3429,jpn_font_static,0006B280,16,16,i4,./jpn_font_static/,
3430,jpn_font_static,0006B300,16,16,i4,./jpn_font_static/,
3431,jpn_font_static,0006B380,16,16,i4,./jpn_font_static/,
3432,jpn_font_static,0006B400,16,16,i4,./jpn_font_static/,
3433,jpn_font_static,0006B480,16,16,i4,./jpn_font_static/,
3434,jpn_font_static,0006B500,16,16,i4,./jpn_font_static/,
3435,jpn_font_static,0006B580,16,16,i4,./jpn_font_static/,
3436,jpn_font_static,0006B600,16,16,i4,./jpn_font_static/,
3437,jpn_font_static,0006B680,16,16,i4,./jpn_font_static/,
3438,jpn_font_static,0006B700,16,16,i4,./jpn_font_static/,
3439,jpn_font_static,0006B780,16,16,i4,./jpn_font_static/,
3440,jpn_font_static,0006B800,16,16,i4,./jpn_font_static/,
3441,jpn_font_static,0006B880,16,16,i4,./jpn_font_static/,
3442,jpn_font_static,0006B900,16,16,i4,./jpn_font_static/,
3443,jpn_font_static,0006B980,16,16,i4,./jpn_font_static/,
3444,jpn_font_static,0006BA00,16,16,i4,./jpn_font_static/,
3445,jpn_font_static,0006BA80,16,16,i4,./jpn_font_static/,
3446,jpn_font_static,0006BB00,16,16,i4,./jpn_font_static/,
3447,jpn_font_static,0006BB80,16,16,i4,./jpn_font_static/,
3448,jpn_font_static,0006BC00,16,16,i4,./jpn_font_static/,
3449,jpn_font_static,0006BC80,16,16,i4,./jpn_font_static/,
3450,jpn_font_static,0006BD00,16,16,i4,./jpn_font_static/,
3451,jpn_font_static,0006BD80,16,16,i4,./jpn_font_static/,
3452,jpn_font_static,0006BE00,16,16,i4,./jpn_font_static/,
3453,jpn_font_static,0006BE80,16,16,i4,./jpn_font_static/,
3454,jpn_font_static,0006BF00,16,16,i4,./jpn_font_static/,
3455,jpn_font_static,0006BF80,16,16,i4,./jpn_font_static/,
3456,jpn_font_static,0006C000,16,16,i4,./jpn_font_static/,
3457,jpn_font_static,0006C080,16,16,i4,./jpn_font_static/,
3458,jpn_font_static,0006C100,16,16,i4,./jpn_font_static/,
3459,jpn_font_static,0006C180,16,16,i4,./jpn_font_static/,
3460,jpn_font_static,0006C200,16,16,i4,./jpn_font_static/,
3461,jpn_font_static,0006C280,16,16,i4,./jpn_font_static/,
3462,jpn_font_static,0006C300,16,16,i4,./jpn_font_static/,
3463,jpn_font_static,0006C380,16,16,i4,./jpn_font_static/,
3464,jpn_font_static,0006C400,16,16,i4,./jpn_font_static/,
3465,jpn_font_static,0006C480,16,16,i4,./jpn_font_static/,
3466,jpn_font_static,0006C500,16,16,i4,./jpn_font_static/,
3467,jpn_font_static,0006C580,16,16,i4,./jpn_font_static/,
3468,jpn_font_static,0006C600,16,16,i4,./jpn_font_static/,
3469,jpn_font_static,0006C680,16,16,i4,./jpn_font_static/,
3470,jpn_font_static,0006C700,16,16,i4,./jpn_font_static/,
3471,jpn_font_static,0006C780,16,16,i4,./jpn_font_static/,
3472,jpn_font_static,0006C800,16,16,i4,./jpn_font_static/,
3473,jpn_font_static,0006C880,16,16,i4,./jpn_font_static/,
3474,jpn_font_static,0006C900,16,16,i4,./jpn_font_static/,
3475,jpn_font_static,0006C980,16,16,i4,./jpn_font_static/,
3476,jpn_font_static,0006CA00,16,16,i4,./jpn_font_static/,
3477,jpn_font_static,0006CA80,16,16,i4,./jpn_font_static/,
3478,jpn_font_static,0006CB00,16,16,i4,./jpn_font_static/,
3479,jpn_font_static,0006CB80,16,16,i4,./jpn_font_static/,
3480,jpn_font_static,0006CC00,16,16,i4,./jpn_font_static/,
3481,jpn_font_static,0006CC80,16,16,i4,./jpn_font_static/,
3482,jpn_font_static,0006CD00,16,16,i4,./jpn_font_static/,
3483,jpn_font_static,0006CD80,16,16,i4,./jpn_font_static/,
3484,jpn_font_static,0006CE00,16,16,i4,./jpn_font_static/,
